id,box_orig,box_n,doc,# language,,,doc_filename,fecha_orig,"description_excel_divided
",_material,year,keywords,_height,_width,_time,_description,xidold,nombre_nuevo,rvtipo_esp,,content category,filename_orig_,description_filename_orig,th_filename,,tkb_subido,tkb_textto_regiones,tkb_etiquetas_tags,,kg_en_proceso,kg_relaciones,kg_entidades
108,box_57,57,15,,,p1,,14/10/1972,,theextensionofcyberneticmanagementsystemstotheenterprises,box_57,manuscript,,,,the extension of cybernetic management systems to the enterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_00_high.jpg,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_00_high.jpg,manuscrito,,,staffordbeercollectiontheextensionofcyberneticmanagementsystemstotheenterprises_p_00.tiff,theextensionofcyberneticmanagementsystemstotheenterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_00_th.png,,v,,,,,,
109,box_57,57,15,,,,,14/10/1972,,theextensionofcyberneticmanagementsystemstotheenterprises,box_57,manuscript,,,,the extension of cybernetic management systems to the enterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_01_high.jpg,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_01_high.jpg,manuscrito,,,staffordbeercollectiontheextensionofcyberneticmanagementsystemstotheenterprises_p_01.tiff,theextensionofcyberneticmanagementsystemstotheenterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_01_th.png,,v,,,,,,
110,box_57,57,15,,,,,14/10/1972,,theextensionofcyberneticmanagementsystemstotheenterprises,box_57,manuscript,,,,the extension of cybernetic management systems to the enterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_02_high.jpg,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_02_high.jpg,manuscrito,,,staffordbeercollectiontheextensionofcyberneticmanagementsystemstotheenterprises_p_02.tiff,theextensionofcyberneticmanagementsystemstotheenterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_02_th.png,,v,,,,,,
111,box_57,57,15,,,,,14/10/1972,,theextensionofcyberneticmanagementsystemstotheenterprises,box_57,manuscript,,,,the extension of cybernetic management systems to the enterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_03_high.jpg,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_03_high.jpg,manuscrito,,,staffordbeercollectiontheextensionofcyberneticmanagementsystemstotheenterprises_p_03.tiff,theextensionofcyberneticmanagementsystemstotheenterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_03_th.png,,v,,,,,,
112,box_57,57,15,,,,,14/10/1972,,theextensionofcyberneticmanagementsystemstotheenterprises,box_57,manuscript,,,,the extension of cybernetic management systems to the enterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_04_high.jpg,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_04_high.jpg,manuscrito,,,staffordbeercollectiontheextensionofcyberneticmanagementsystemstotheenterprises_p_04.tiff,theextensionofcyberneticmanagementsystemstotheenterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_04_th.png,,v,,,,,,
113,box_57,57,15,,,,,14/10/1972,,theextensionofcyberneticmanagementsystemstotheenterprises,box_57,manuscript,,,,the extension of cybernetic management systems to the enterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_05_high.jpg,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_05_high.jpg,manuscrito,,,staffordbeercollectiontheextensionofcyberneticmanagementsystemstotheenterprises_p_05.tiff,theextensionofcyberneticmanagementsystemstotheenterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_05_th.png,,v,,,,,,
114,box_57,57,15,,,,,14/10/1972,,theextensionofcyberneticmanagementsystemstotheenterprises,box_57,manuscript,,,,the extension of cybernetic management systems to the enterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_06_high.jpg,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_06_high.jpg,manuscrito,,,staffordbeercollectiontheextensionofcyberneticmanagementsystemstotheenterprises_p_06.tiff,theextensionofcyberneticmanagementsystemstotheenterprises,sbc_b_57_theextensionofcyberneticmanagementsystemstotheenterprises_p_06_th.png,,v,,,,,,
115,box_57,57,16,,,p1,,no date,,trainingtimetable,box_57,hand-drawn_diagram,,,,training timetable,sbc_b_57_trainingtimetable_p_00_high.jpg,sbc_b_57_trainingtimetable_p_00_high.jpg,diagrama_manuscrito,,,staffordbeercollectiontrainingtimetable_p_00.tiff,trainingtimetable,sbc_b_57_trainingtimetable_p_00_th.png,,v,,,,,,
116,box_57,57,17,,,p1,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_00_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_00_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_00.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_00_th.png,,v,,,,,,
117,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_01_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_01.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_01_th.png,,v,,,,,,
118,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_02_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_02.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_02_th.png,,v,,,,,,
119,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_03_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_03.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_03_th.png,,v,,,,,,
120,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_04_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_04_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_04.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_04_th.png,,v,,,,,,
121,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_05_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_05_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_05.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_05_th.png,,v,,,,,,
122,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_06_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_06_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_06.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_06_th.png,,v,,,,,,
123,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_07_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_07_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_07.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_07_th.png,,v,,,,,,
124,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_08_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_08_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_08.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_08_th.png,,v,,,,,,
125,box_57,57,17,,,,,no date,,varietyanditscontroldiagrams,box_57,hand-drawn_diagram,,,,variety and its control diagrams,sbc_b_57_varietyanditscontroldiagrams_p_09_high.jpg,sbc_b_57_varietyanditscontroldiagrams_p_09_high.jpg,diagrama_manuscrito,,,staffordbeercollectionvarietyanditscontroldiagrams_p_09.tiff,varietyanditscontroldiagrams,sbc_b_57_varietyanditscontroldiagrams_p_09_th.png,,v,,,,,,
126,box_58,58,18,,,p1,,12/1/1972,,futuroatdecember1972,box_58,hand-drawn_diagram,,,,futuro at december 1972,sbc_b_58_futuroatdecember1972_p_00_high.jpg,sbc_b_58_futuroatdecember1972_p_00_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfuturoatdecember1972_p_00.tiff,futuroatdecember1972,sbc_b_58_futuroatdecember1972_p_00_th.png,,v,,,,,,
127,box_58,58,19,,,p1,,9/1/1972,,futuroatsept1972,box_58,manuscript,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_00_high.jpg,sbc_b_58_futuroatsept1972_p_00_high.jpg,manuscrito,,,staffordbeercollectionfuturoatsept1972_p_00.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_00_th.png,,v,,,,,,
128,box_58,58,19,,,,,9/1/1972,,futuroatsept1972,box_58,hand-drawn_diagram,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_01_high.jpg,sbc_b_58_futuroatsept1972_p_01_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfuturoatsept1972_p_01.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_01_th.png,,v,,,,,,
129,box_58,58,20,,,p1,,9/1/1972,,futuroatsept1972,box_58,hand-drawn_diagram,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_02_high.jpg,sbc_b_58_futuroatsept1972_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfuturoatsept1972_p_02.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_02_th.png,,v,,,,,,
130,box_58,58,20,,,,,9/1/1972,,futuroatsept1972,box_58,hand-drawn_diagram,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_03_high.jpg,sbc_b_58_futuroatsept1972_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfuturoatsept1972_p_03.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_03_th.png,,v,,,,,,
131,box_58,58,20,,,,,9/1/1972,,futuroatsept1972,box_58,hand-drawn_diagram,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_04_high.jpg,sbc_b_58_futuroatsept1972_p_04_high.jpg,diagrama_manuscrito,,dejar para hacer al final grafico complejo,staffordbeercollectionfuturoatsept1972_p_04.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_04_th.png,,r,,,,,,
132,box_58,58,20,,,,,9/1/1972,,futuroatsept1972,box_58,official_document,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_05_high.jpg,sbc_b_58_futuroatsept1972_p_05_high.jpg,doc_oficial,,"dejar para hacer al final grafico complejo
",staffordbeercollectionfuturoatsept1972_p_05.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_05_th.png,,r,,,,,,
133,box_58,58,20,,,,,9/1/1972,,futuroatsept1972,box_58,official_document,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_06_high.jpg,sbc_b_58_futuroatsept1972_p_06_high.jpg,doc_oficial,,dejar para hacer al final grafico complejo,staffordbeercollectionfuturoatsept1972_p_06.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_06_th.png,,r,,,,,,
134,box_58,58,20,,,,,9/1/1972,,futuroatsept1972,box_58,official_document,,,,futuro at sept 1972,sbc_b_58_futuroatsept1972_p_07_high.jpg,sbc_b_58_futuroatsept1972_p_07_high.jpg,doc_oficial,,"dejar para hacer al final grafico complejo
",staffordbeercollectionfuturoatsept1972_p_07.tiff,futuroatsept1972,sbc_b_58_futuroatsept1972_p_07_th.png,,r,,,,,,
135,box_58,58,20,,,,,07/02/73,,ronandertonletters,box_58,official_document,,,,ron anderton letters,sbc_b_58_ronandertonletters_p_00_high.jpg,sbc_b_58_ronandertonletters_p_00_high.jpg,doc_oficial,,"dejar para hacer al final grafico complejo
",staffordbeercollectionronandertonletters_p_00.tiff,ronandertonletters,sbc_b_58_ronandertonletters_p_00_th.png,,r,,,,,,
136,box_58,58,20,,,,,28/03/73,,ronandertonletters,box_58,official_document,,,,ron anderton letters,sbc_b_58_ronandertonletters_p_01_high.jpg,sbc_b_58_ronandertonletters_p_01_high.jpg,doc_oficial,,"dejar para hacer al final grafico complejo
",staffordbeercollectionronandertonletters_p_01.tiff,ronandertonletters,sbc_b_58_ronandertonletters_p_01_th.png,,r,,,,,,
137,box_59,59,21,,,p1,,1971-2,,arthuranderson,box_59,manuscript,,,,arthur anderson,sbc_b_59_arthuranderson_p_00_high.jpg,sbc_b_59_arthuranderson_p_00_high.jpg,manuscrito,,,staffordbeercollectionarthuranderson_p_00.tiff,arthuranderson,sbc_b_59_arthuranderson_p_00_th.png,,v,,,,,,
138,box_59,59,21,,,,,1971-2,,arthuranderson,box_59,manuscript,,,,arthur anderson,sbc_b_59_arthuranderson_p_01_high.jpg,sbc_b_59_arthuranderson_p_01_high.jpg,manuscrito,,,staffordbeercollectionarthuranderson_p_01.tiff,arthuranderson,sbc_b_59_arthuranderson_p_01_th.png,,v,,,,,,
139,box_59,59,21,,,,,1971-2,,arthuranderson,box_59,manuscript,,,,arthur anderson,sbc_b_59_arthuranderson_p_02_high.jpg,sbc_b_59_arthuranderson_p_02_high.jpg,manuscrito,,,staffordbeercollectionarthuranderson_p_02.tiff,arthuranderson,sbc_b_59_arthuranderson_p_02_th.png,,v,,,,,,
140,box_59,59,21,,,,,1971-2,,arthuranderson,box_59,manuscript,,,,arthur anderson,sbc_b_59_arthuranderson_p_03_high.jpg,sbc_b_59_arthuranderson_p_03_high.jpg,manuscrito,,,staffordbeercollectionarthuranderson_p_03.tiff,arthuranderson,sbc_b_59_arthuranderson_p_03_th.png,,v,,,,,,
141,box_59,59,21,,,,,1971-2,,arthuranderson,box_59,official_document,,,,arthur anderson,sbc_b_59_arthuranderson_p_04_high.jpg,sbc_b_59_arthuranderson_p_04_high.jpg,doc_oficial,,,staffordbeercollectionarthuranderson_p_04.tiff,arthuranderson,sbc_b_59_arthuranderson_p_04_th.png,,v,,,,,,
142,box_59,59,21,,,,,1971-2,,arthuranderson,box_59,manuscript,,,,arthur anderson,sbc_b_59_arthuranderson_p_05_high.jpg,sbc_b_59_arthuranderson_p_05_high.jpg,manuscrito,,,staffordbeercollectionarthuranderson_p_05.tiff,arthuranderson,sbc_b_59_arthuranderson_p_05_th.png,,v,,,,,,
143,box_59,59,21,,,,,1971-2,,arthuranderson,box_59,manuscript,,,,arthur anderson,sbc_b_59_arthuranderson_p_06_high.jpg,sbc_b_59_arthuranderson_p_06_high.jpg,manuscrito,,,staffordbeercollectionarthuranderson_p_06.tiff,arthuranderson,sbc_b_59_arthuranderson_p_06_th.png,,v,,,,,,
144,box_60,60,22,,,p1,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,manuscript,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_00_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_00_high.jpg,manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_00.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_00_th.png,,v,,,,,,
145,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,manuscript,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_01_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_01_high.jpg,manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_01.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_01_th.png,,v,,,,,,
146,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,hand-drawn_diagram,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_02_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_02.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_02_th.png,,v,,,,,,
147,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,hand-drawn_diagram,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_03_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_03_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_03.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_03_th.png,,v,,,,,,
148,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,hand-drawn_diagram,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_04_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_04_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_04.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_04_th.png,,v,,,,,,
149,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,hand-drawn_diagram,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_05_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_05_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_05.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_05_th.png,,v,,,,,,
150,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,hand-drawn_diagram,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_06_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_06_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_06.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_06_th.png,,v,,,,,,
151,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,hand-drawn_diagram,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_07_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_07_high.jpg,diagrama_manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_07.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_07_th.png,,v,,,,,,
152,box_60,60,22,,,,,10/20/1972,,fiveprinciplesforthepeopletowardsgoodgovernment,box_60,manuscript,,,,five principles for the people towards good government,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_08_high.jpg,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_08_high.jpg,manuscrito,,,staffordbeercollectionfiveprinciplesforthepeopletowardsgoodgovernment_p_08.tiff,fiveprinciplesforthepeopletowardsgoodgovernment,sbc_b_60_fiveprinciplesforthepeopletowardsgoodgovernment_p_08_th.png,,v,,,,,,
153,box_60,60,23,,,p1,,3/1/1972,,newprojects,box_60,hand-drawn_diagram,,,,new projects,sbc_b_60_newprojects_p_00_high.jpg,sbc_b_60_newprojects_p_00_high.jpg,diagrama_manuscrito,,esta duplicada? es diagrama etapas en el 56 57 o 58,staffordbeercollectionnewprojects_p_00.tiff,newprojects,sbc_b_60_newprojects_p_00_th.png,,r,,,,,,
154,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,manuscript,,,,new projects,sbc_b_60_newprojects_p_01_high.jpg,sbc_b_60_newprojects_p_01_high.jpg,manuscrito,,,staffordbeercollectionnewprojects_p_01.tiff,newprojects,sbc_b_60_newprojects_p_01_th.png,,v,,,,,,
155,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,hand-drawn_diagram,,,,new projects,sbc_b_60_newprojects_p_02_high.jpg,sbc_b_60_newprojects_p_02_high.jpg,diagrama_manuscrito,,,staffordbeercollectionnewprojects_p_02.tiff,newprojects,sbc_b_60_newprojects_p_02_th.png,,v,,,,,,
156,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,official_document,,,,new projects,sbc_b_60_newprojects_p_03_high.jpg,sbc_b_60_newprojects_p_03_high.jpg,doc_oficial,,,staffordbeercollectionnewprojects_p_03.tiff,newprojects,sbc_b_60_newprojects_p_03_th.png,,v,,,,,,
157,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,official_document,,,,new projects,sbc_b_60_newprojects_p_04_high.jpg,sbc_b_60_newprojects_p_04_high.jpg,doc_oficial,,,staffordbeercollectionnewprojects_p_04.tiff,newprojects,sbc_b_60_newprojects_p_04_th.png,,v,,,,,,
158,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,official_document,,,,new projects,sbc_b_60_newprojects_p_05_high.jpg,sbc_b_60_newprojects_p_05_high.jpg,doc_oficial,,,staffordbeercollectionnewprojects_p_05.tiff,newprojects,sbc_b_60_newprojects_p_05_th.png,,v,,,,,,
159,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,diagram,,,,new projects,sbc_b_60_newprojects_p_06_high.jpg,sbc_b_60_newprojects_p_06_high.jpg,diagrama,,,staffordbeercollectionnewprojects_p_06.tiff,newprojects,sbc_b_60_newprojects_p_06_th.png,,v,,,,,,
160,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,diagram,,,,new projects,sbc_b_60_newprojects_p_07_high.jpg,sbc_b_60_newprojects_p_07_high.jpg,diagrama,,,staffordbeercollectionnewprojects_p_07.tiff,newprojects,sbc_b_60_newprojects_p_07_th.png,,v,,,,,,
161,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,diagram,,,,new projects,sbc_b_60_newprojects_p_08_high.jpg,sbc_b_60_newprojects_p_08_high.jpg,diagrama,,,staffordbeercollectionnewprojects_p_08.tiff,newprojects,sbc_b_60_newprojects_p_08_th.png,,v,,,,,,
162,box_60,60,23,,,,,3/1/1972,,newprojects,box_60,diagram,,,,new projects,sbc_b_60_newprojects_p_09_high.jpg,sbc_b_60_newprojects_p_09_high.jpg,diagrama,,,staffordbeercollectionnewprojects_p_09.tiff,newprojects,sbc_b_60_newprojects_p_09_th.png,,v,,,,,,
163,box_60,60,24,,,p1,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_00_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_00_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_00.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_00_th.png,,v,,,,,,
164,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_01_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_01_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_01.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_01_th.png,,v,,,,,,
165,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_02_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_02_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_02.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_02_th.png,,v,,,,,,
166,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_03_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_03_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_03.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_03_th.png,,v,,,,,,
167,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_04_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_04_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_04.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_04_th.png,,v,,,,,,
168,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_05_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_05_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_05.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_05_th.png,,v,,,,,,
169,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relative solitude,sbc_b_60_oneyearofrelativesolitude_p_06_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_06_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_06.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_06_th.png,,v,,,,,,
170,box_60,60,24,,,,,12/1/1972,,oneyearofrelativesolitude,box_60,manuscript,,,,oneyear of relatives solitude,sbc_b_60_oneyearofrelativesolitude_p_07_high.jpg,sbc_b_60_oneyearofrelativesolitude_p_07_high.jpg,manuscrito,,,staffordbeercollectiononeyearofrelativesolitude_p_07.tiff,oneyearofrelativesolitude,sbc_b_60_oneyearofrelativesolitude_p_07_th.png,,v,,,,,,
